category	path	line	matched_terms	excerpt	phase1_use
benchmark	tests/benchmarks/registry/obligations.tsv	28	dispatch|correspondence	BoundPayloadDispatchCorrectness:0008 Relico/Tests/BoundPayloadDispatchCorrectness.lean 168 theorem bound_payload_dispatch_result_parameter_correspondence proof_obligation test-bound-payload-dispatch-correctness bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	29	dispatch|correspondence	BoundPayloadDispatchCorrectness:0009 Relico/Tests/BoundPayloadDispatchCorrectness.lean 173 theorem bound_payload_dispatch_result_body_correspondence proof_obligation test-bound-payload-dispatch-correctness bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	30	priority	BoundPayloadFoundation:0001 Relico/Tests/BoundPayloadFoundation.lean 8 def boundPayloadParameter test_fixture_or_helper test-bound-payload-foundation bound-payload--priority-selection--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	31	priority	BoundPayloadFoundation:0002 Relico/Tests/BoundPayloadFoundation.lean 12 def boundPayloadMessage test_fixture_or_helper test-bound-payload-foundation bound-payload--priority-selection--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	32	priority	BoundPayloadFoundation:0003 Relico/Tests/BoundPayloadFoundation.lean 16 def boundPayloadDelay test_fixture_or_helper test-bound-payload-foundation bound-payload--priority-selection--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	33	priority	BoundPayloadFoundation:0004 Relico/Tests/BoundPayloadFoundation.lean 22 def boundPayloadSourceExpression test_fixture_or_helper test-bound-payload-foundation bound-payload--priority-selection--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	34	priority	BoundPayloadFoundation:0005 Relico/Tests/BoundPayloadFoundation.lean 27 def boundPayloadSourceServer test_fixture_or_helper test-bound-payload-foundation bound-payload--priority-selection--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	35	priority	BoundPayloadFoundation:0006 Relico/Tests/BoundPayloadFoundation.lean 50 def boundPayloadTargetReaction test_fixture_or_helper test-bound-payload-foundation bound-payload--priority-selection--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	36	priority	BoundPayloadFoundation:0007 Relico/Tests/BoundPayloadFoundation.lean 55 def boundPayloadParameters test_fixture_or_helper test-bound-payload-foundation bound-payload--priority-selection--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	37	priority	BoundPayloadFoundation:0008 Relico/Tests/BoundPayloadFoundation.lean 61 def boundPayloadSourceState test_fixture_or_helper test-bound-payload-foundation bound-payload--priority-selection--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	38	priority	BoundPayloadFoundation:0009 Relico/Tests/BoundPayloadFoundation.lean 80 def boundPayloadTargetTag test_fixture_or_helper test-bound-payload-foundation bound-payload--priority-selection--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	39	priority	BoundPayloadFoundation:0010 Relico/Tests/BoundPayloadFoundation.lean 90 def boundPayloadTargetState test_fixture_or_helper test-bound-payload-foundation bound-payload--priority-selection--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	40	priority	BoundPayloadFoundation:0011 Relico/Tests/BoundPayloadFoundation.lean 109 theorem bound_payload_formals_bind_exactly proof_obligation test-bound-payload-foundation bound-payload--priority-selection--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	41	priority	BoundPayloadFoundation:0012 Relico/Tests/BoundPayloadFoundation.lean 122 theorem bound_payload_action_name_generated proof_obligation test-bound-payload-foundation bound-payload--priority-selection--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	42	priority	BoundPayloadFoundation:0013 Relico/Tests/BoundPayloadFoundation.lean 128 theorem bound_payload_parameters_preserved proof_obligation test-bound-payload-foundation bound-payload--priority-selection--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	43	priority	BoundPayloadFoundation:0014 Relico/Tests/BoundPayloadFoundation.lean 133 theorem bound_payload_priority_preserved proof_obligation test-bound-payload-foundation bound-payload--priority-selection--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	44	priority	BoundPayloadFoundation:0015 Relico/Tests/BoundPayloadFoundation.lean 138 theorem bound_payload_body_compiles_exactly proof_obligation test-bound-payload-foundation bound-payload--priority-selection--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	45	priority	BoundPayloadFoundation:0016 Relico/Tests/BoundPayloadFoundation.lean 144 theorem bound_payload_source_parameter_evaluates proof_obligation test-bound-payload-foundation bound-payload--priority-selection--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	46	priority	BoundPayloadFoundation:0017 Relico/Tests/BoundPayloadFoundation.lean 157 theorem bound_payload_target_parameter_evaluates proof_obligation test-bound-payload-foundation bound-payload--priority-selection--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	47	priority	BoundPayloadFoundation:0018 Relico/Tests/BoundPayloadFoundation.lean 171 theorem bound_payload_expression_evaluation_preserved proof_obligation test-bound-payload-foundation bound-payload--priority-selection--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	48	priority	BoundPayloadFoundation:0019 Relico/Tests/BoundPayloadFoundation.lean 188 theorem bound_payload_foundation_states_correspond proof_obligation test-bound-payload-foundation bound-payload--priority-selection--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	49	priority	BoundPayloadFoundation:0020 Relico/Tests/BoundPayloadFoundation.lean 210 theorem bound_payload_foundation_ordinary_queues_correspond proof_obligation test-bound-payload-foundation bound-payload--priority-selection--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	50	dispatch	BoundPayloadSemantics:0001 Relico/Tests/BoundPayloadSemantics.lean 8 def boundPayloadSemanticsSourceBefore test_fixture_or_helper test-bound-payload-semantics bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	51	dispatch	BoundPayloadSemantics:0002 Relico/Tests/BoundPayloadSemantics.lean 32 def boundPayloadSemanticsSourceLabel test_fixture_or_helper test-bound-payload-semantics bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	52	dispatch	BoundPayloadSemantics:0003 Relico/Tests/BoundPayloadSemantics.lean 41 def boundPayloadSemanticsSourceAfter test_fixture_or_helper test-bound-payload-semantics bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	53	dispatch	BoundPayloadSemantics:0004 Relico/Tests/BoundPayloadSemantics.lean 68 def boundPayloadSemanticsTargetBefore test_fixture_or_helper test-bound-payload-semantics bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	54	dispatch	BoundPayloadSemantics:0005 Relico/Tests/BoundPayloadSemantics.lean 94 def boundPayloadSemanticsTargetLabel test_fixture_or_helper test-bound-payload-semantics bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	55	dispatch	BoundPayloadSemantics:0006 Relico/Tests/BoundPayloadSemantics.lean 104 def boundPayloadSemanticsTargetAfter test_fixture_or_helper test-bound-payload-semantics bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	56	dispatch	BoundPayloadSemantics:0007 Relico/Tests/BoundPayloadSemantics.lean 132 theorem bound_payload_semantics_current_time_corresponds proof_obligation test-bound-payload-semantics bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	57	dispatch	BoundPayloadSemantics:0008 Relico/Tests/BoundPayloadSemantics.lean 139 theorem bound_payload_semantics_before_corresponds proof_obligation test-bound-payload-semantics bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
