record_type	record_id	final_benchmark_id	mapping_status	matched_categories	record_json
obligation	PriorityTiming:0014	multi-store--priority-selection--negative	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--negative"",""kind"":""theorem"",""line_number"":""141"",""mapping_status"":""accepted"",""name_or_expression"":""equal_source_times_and_zero_microsteps_give_equal_tags"",""obligation_id"":""PriorityTiming:0014"",""original_benchmark_candidate"":""test-priority-timing"",""test_file"":""Relico/Tests/PriorityTiming.lean""}"
obligation	PriorityTiming:0015	multi-store--priority-selection--negative	accepted	priority	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--negative"",""kind"":""def"",""line_number"":""153"",""mapping_status"":""accepted"",""name_or_expression"":""priorityTimingQueue"",""obligation_id"":""PriorityTiming:0015"",""original_benchmark_candidate"":""test-priority-timing"",""test_file"":""Relico/Tests/PriorityTiming.lean""}"
obligation	PriorityTiming:0016	multi-store--priority-selection--negative	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--negative"",""kind"":""theorem"",""line_number"":""159"",""mapping_status"":""accepted"",""name_or_expression"":""priority_timing_queue_has_zero_microsteps"",""obligation_id"":""PriorityTiming:0016"",""original_benchmark_candidate"":""test-priority-timing"",""test_file"":""Relico/Tests/PriorityTiming.lean""}"
obligation	PriorityTiming:0017	multi-store--priority-selection--negative	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--negative"",""kind"":""theorem"",""line_number"":""178"",""mapping_status"":""accepted"",""name_or_expression"":""positive_schedule_preserves_zero_microsteps"",""obligation_id"":""PriorityTiming:0017"",""original_benchmark_candidate"":""test-priority-timing"",""test_file"":""Relico/Tests/PriorityTiming.lean""}"
obligation	ZeroDelayPriorityMismatch:0001	multi-store--dispatch--negative	accepted	priority|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""10"",""mapping_status"":""accepted"",""name_or_expression"":""zeroDelayPriorityDelay"",""obligation_id"":""ZeroDelayPriorityMismatch:0001"",""original_benchmark_candidate"":""test-zero-delay-priority-mismatch"",""test_file"":""Relico/Tests/ZeroDelayPriorityMismatch.lean""}"
obligation	ZeroDelayPriorityMismatch:0002	multi-store--dispatch--negative	accepted	priority|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""16"",""mapping_status"":""accepted"",""name_or_expression"":""zeroDelayPriorityTime"",""obligation_id"":""ZeroDelayPriorityMismatch:0002"",""original_benchmark_candidate"":""test-zero-delay-priority-mismatch"",""test_file"":""Relico/Tests/ZeroDelayPriorityMismatch.lean""}"
obligation	ZeroDelayPriorityMismatch:0003	multi-store--dispatch--negative	accepted	priority|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""20"",""mapping_status"":""accepted"",""name_or_expression"":""zeroDelayPriorityTag"",""obligation_id"":""ZeroDelayPriorityMismatch:0003"",""original_benchmark_candidate"":""test-zero-delay-priority-mismatch"",""test_file"":""Relico/Tests/ZeroDelayPriorityMismatch.lean""}"
obligation	ZeroDelayPriorityMismatch:0004	multi-store--dispatch--negative	accepted	priority|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""30"",""mapping_status"":""accepted"",""name_or_expression"":""zeroDelayPriorityOldLowMessage"",""obligation_id"":""ZeroDelayPriorityMismatch:0004"",""original_benchmark_candidate"":""test-zero-delay-priority-mismatch"",""test_file"":""Relico/Tests/ZeroDelayPriorityMismatch.lean""}"
obligation	ZeroDelayPriorityMismatch:0005	multi-store--dispatch--negative	accepted	priority|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""40"",""mapping_status"":""accepted"",""name_or_expression"":""zeroDelayPriorityNewHighMessage"",""obligation_id"":""ZeroDelayPriorityMismatch:0005"",""original_benchmark_candidate"":""test-zero-delay-priority-mismatch"",""test_file"":""Relico/Tests/ZeroDelayPriorityMismatch.lean""}"
obligation	ZeroDelayPriorityMismatch:0006	multi-store--dispatch--negative	accepted	priority|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""52"",""mapping_status"":""accepted"",""name_or_expression"":""zeroDelayPriorityOldLowAction"",""obligation_id"":""ZeroDelayPriorityMismatch:0006"",""original_benchmark_candidate"":""test-zero-delay-priority-mismatch"",""test_file"":""Relico/Tests/ZeroDelayPriorityMismatch.lean""}"
obligation	ZeroDelayPriorityMismatch:0007	multi-store--dispatch--negative	accepted	priority|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""63"",""mapping_status"":""accepted"",""name_or_expression"":""zeroDelayPriorityNewHighAction"",""obligation_id"":""ZeroDelayPriorityMismatch:0007"",""original_benchmark_candidate"":""test-zero-delay-priority-mismatch"",""test_file"":""Relico/Tests/ZeroDelayPriorityMismatch.lean""}"
obligation	ZeroDelayPriorityMismatch:0008	multi-store--dispatch--negative	accepted	priority|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""76"",""mapping_status"":""accepted"",""name_or_expression"":""zeroDelayPrioritySourceQueue"",""obligation_id"":""ZeroDelayPriorityMismatch:0008"",""original_benchmark_candidate"":""test-zero-delay-priority-mismatch"",""test_file"":""Relico/Tests/ZeroDelayPriorityMismatch.lean""}"
obligation	ZeroDelayPriorityMismatch:0009	multi-store--dispatch--negative	accepted	priority|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""82"",""mapping_status"":""accepted"",""name_or_expression"":""zeroDelayPriorityTargetQueue"",""obligation_id"":""ZeroDelayPriorityMismatch:0009"",""original_benchmark_candidate"":""test-zero-delay-priority-mismatch"",""test_file"":""Relico/Tests/ZeroDelayPriorityMismatch.lean""}"
obligation	ZeroDelayPriorityMismatch:0010	multi-store--dispatch--negative	accepted	priority|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""theorem"",""line_number"":""88"",""mapping_status"":""accepted"",""name_or_expression"":""zero_delay_priority_source_high_is_eligible"",""obligation_id"":""ZeroDelayPriorityMismatch:0010"",""original_benchmark_candidate"":""test-zero-delay-priority-mismatch"",""test_file"":""Relico/Tests/ZeroDelayPriorityMismatch.lean""}"
obligation	ZeroDelayPriorityMismatch:0011	multi-store--dispatch--negative	accepted	priority|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""theorem"",""line_number"":""137"",""mapping_status"":""accepted"",""name_or_expression"":""zero_delay_priority_target_low_is_eligible"",""obligation_id"":""ZeroDelayPriorityMismatch:0011"",""original_benchmark_candidate"":""test-zero-delay-priority-mismatch"",""test_file"":""Relico/Tests/ZeroDelayPriorityMismatch.lean""}"
obligation	ZeroDelayPriorityMismatch:0012	multi-store--dispatch--negative	accepted	priority|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""theorem"",""line_number"":""198"",""mapping_status"":""accepted"",""name_or_expression"":""zero_delay_priority_target_high_is_not_eligible"",""obligation_id"":""ZeroDelayPriorityMismatch:0012"",""original_benchmark_candidate"":""test-zero-delay-priority-mismatch"",""test_file"":""Relico/Tests/ZeroDelayPriorityMismatch.lean""}"
obligation	ZeroDelayPriorityMismatch:0013	multi-store--dispatch--negative	accepted	priority|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""theorem"",""line_number"":""247"",""mapping_status"":""accepted"",""name_or_expression"":""zero_delay_priority_queues_correspond"",""obligation_id"":""ZeroDelayPriorityMismatch:0013"",""original_benchmark_candidate"":""test-zero-delay-priority-mismatch"",""test_file"":""Relico/Tests/ZeroDelayPriorityMismatch.lean""}"
obligation	ZeroDelayPriorityMismatch:0014	multi-store--dispatch--negative	accepted	priority|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""285"",""mapping_status"":""accepted"",""name_or_expression"":""zeroDelayPrioritySourceBefore"",""obligation_id"":""ZeroDelayPriorityMismatch:0014"",""original_benchmark_candidate"":""test-zero-delay-priority-mismatch"",""test_file"":""Relico/Tests/ZeroDelayPriorityMismatch.lean""}"
obligation	ZeroDelayPriorityMismatch:0015	multi-store--dispatch--negative	accepted	priority|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""305"",""mapping_status"":""accepted"",""name_or_expression"":""zeroDelayPrioritySourceAfter"",""obligation_id"":""ZeroDelayPriorityMismatch:0015"",""original_benchmark_candidate"":""test-zero-delay-priority-mismatch"",""test_file"":""Relico/Tests/ZeroDelayPriorityMismatch.lean""}"
obligation	ZeroDelayPriorityMismatch:0016	multi-store--dispatch--negative	accepted	priority|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""321"",""mapping_status"":""accepted"",""name_or_expression"":""zeroDelayPriorityTargetBefore"",""obligation_id"":""ZeroDelayPriorityMismatch:0016"",""original_benchmark_candidate"":""test-zero-delay-priority-mismatch"",""test_file"":""Relico/Tests/ZeroDelayPriorityMismatch.lean""}"
obligation	ZeroDelayPriorityMismatch:0017	multi-store--dispatch--negative	accepted	priority|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""342"",""mapping_status"":""accepted"",""name_or_expression"":""zeroDelayPriorityTargetAfter"",""obligation_id"":""ZeroDelayPriorityMismatch:0017"",""original_benchmark_candidate"":""test-zero-delay-priority-mismatch"",""test_file"":""Relico/Tests/ZeroDelayPriorityMismatch.lean""}"
obligation	ZeroDelayPriorityMismatch:0018	multi-store--dispatch--negative	accepted	priority|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""theorem"",""line_number"":""358"",""mapping_status"":""accepted"",""name_or_expression"":""zero_delay_priority_source_shape_is_reachable"",""obligation_id"":""ZeroDelayPriorityMismatch:0018"",""original_benchmark_candidate"":""test-zero-delay-priority-mismatch"",""test_file"":""Relico/Tests/ZeroDelayPriorityMismatch.lean""}"
obligation	ZeroDelayPriorityMismatch:0019	multi-store--dispatch--negative	accepted	priority|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""theorem"",""line_number"":""401"",""mapping_status"":""accepted"",""name_or_expression"":""zero_delay_priority_target_shape_is_reachable"",""obligation_id"":""ZeroDelayPriorityMismatch:0019"",""original_benchmark_candidate"":""test-zero-delay-priority-mismatch"",""test_file"":""Relico/Tests/ZeroDelayPriorityMismatch.lean""}"
